"arm","sudo","sudo_mi","T_U_plug","T_W_plug","T_U_os","T_W_os","PL_OS","B_total","B_X","B_D","B_D_first","B_X_first","direct_treat_err","mean_lambda","mean_nz","d_selected","min_p","min_q","oracle","n","p","seed"
"unpen",1.63584207451466,1.66947388950673,1.76730118041665,1.76704450903746,1.61162901492236,1.59687046011266,1.62746440888513,0.0375953952497223,-0.0998911378505027,0.137486533100225,0.143668967949403,-0.114603356474954,0.267401439253152,0.0293761072070634,16,1,0.253840714270723,0.0889953380842322,1.60516890871584,2000,1000,2011002
"pen",1.4617299944503,1.48036106306321,1.37767423114532,1.3775399195999,1.57805548897703,1.59598332177067,1.5917926159016,-0.116901986361601,-0.0533137167910087,-0.0635882695705926,-0.0662064047451553,-0.0657381526628977,-0.122441751541754,0.0256465815946256,25.2,1,0.270014516451228,0.0672441572644319,1.55801381170895,2000,1000,2011003
"unpen",1.60029180857131,1.6202869903652,1.68683858368493,1.68665152551234,1.59794015166374,1.60175222975937,1.59329660706456,0.0220677982108883,-0.0763965954328151,0.0984643936437034,0.101691433126914,-0.087794203330151,0.186680107897055,0.0253202503640517,26,1,0.243281874429373,0.0595134915550159,1.55801381170895,2000,1000,2011003
"pen",1.37291826356634,1.3936285020531,1.30993888827098,1.30987901634,1.45980711612512,1.47185243433462,1.49435757687224,-0.149793892237339,-0.0520824373102512,-0.0977114549270877,-0.102828100969081,-0.0611905741598945,-0.189945744371499,0.024287374457869,35.8,1,0.188361309203065,0.071238296507306,1.49220340227013,2000,1000,2011004
"unpen",1.50197991043446,1.52647844406317,1.61129660309944,1.6112245795334,1.48003152316038,1.47048876548391,1.50033673496177,-0.0181494433671301,-0.0753699536970737,0.0572205103299436,0.0599851256640361,-0.0845547709743044,0.11131237645967,0.0241234924696889,35.2,1,0.179199427708392,0.0625814306097516,1.49220340227013,2000,1000,2011004
"pen",1.17196857461843,1.17435882363116,1.08419559829588,1.08430213536813,1.25665007267742,1.26031104505354,1.2728286679461,-0.248802994068418,-0.0395261729222511,-0.209276821146167,-0.223496070683954,-0.0516094467501561,-0.415671524708617,0.0243232782485304,39.8,1,0.225915401630217,0.0717485893446615,1.26480997806791,2000,1000,2011005
"unpen",1.28429726790273,1.29199261619682,1.36945383724186,1.36952845704731,1.27173276146952,1.26403098797513,1.27118677337829,-0.130754019725545,-0.0645603137688958,-0.066193705956649,-0.0701095166716676,-0.0754051771967577,-0.130425773387215,0.0250678761680242,35,1,0.206108480098559,0.0702654643852358,1.26480997806791,2000,1000,2011005
"pen",1.48293059408867,1.49648369696436,1.39809782055948,1.39832878888013,1.60677144318491,1.60981015134401,1.63437688528237,-0.0949094855630356,-0.0410780951172011,-0.0538313904458345,-0.0550160233578822,-0.0537894777037459,-0.101867238824861,0.0257701672729656,20.8,1,0.225275817568664,0.0712766026059396,1.62619459799241,2000,1000,2011006
"unpen",1.64241390883793,1.66397096662397,1.74912317692138,1.74931719552722,1.63025517829437,1.61469516496277,1.63495605950813,0.0642093233502495,-0.0691267271340455,0.133336050484295,0.134715682727604,-0.0803753083057489,0.249101128036145,0.0271836047002003,17.6,1,0.237228423770379,0.0638238806339547,1.62619459799241,2000,1000,2011006
"pen",1.42238244913914,1.44620662055015,1.3466431257262,1.34646097689139,1.53110690392746,1.5495133929165,1.5594176831844,-0.125181295489562,-0.0458471203390437,-0.0793341751505186,-0.0824326603090808,-0.0592906961450873,-0.153606501487437,0.0255490785283686,27.6,1,0.257283675261523,0.0588835467987959,1.581851480712,2000,1000,2011007
"unpen",1.56315462988093,1.59032438735265,1.66203014458444,1.66195328632541,1.54855605225906,1.55446157204557,1.55940391158345,0.0157676232092464,-0.0693080725432339,0.0850756957524803,0.086968603166229,-0.0813314645959822,0.161879914893581,0.0258504578311286,26.6,1,0.234117781939554,0.0542745791064638,1.581851480712,2000,1000,2011007
"pen",1.4046352433162,1.41119789096562,1.29165719491293,1.29170053910508,1.54096880632466,1.55420841294161,1.56416099375851,-0.141743875738993,-0.0347344443268816,-0.107009431412111,-0.110876226026791,-0.0442710962737218,-0.208227145870278,0.024727526439713,36.8,1,0.202191368703118,0.0710666340387385,1.50305021142313,2000,1000,2011008
"unpen",1.53788821263144,1.54794561160226,1.59415959441865,1.59421798736385,1.57374597806012,1.57317538241546,1.57189936269279,-0.00793024964002792,-0.0569608270902776,0.0490305774502497,0.0501779593485913,-0.0653788369077454,0.0943124443633797,0.0247626178721763,36,1,0.203900740987561,0.0579962235616099,1.50305021142313,2000,1000,2011008
"pen",1.49481136903823,1.50772168739878,1.40831207854865,1.40836228754656,1.63966265762993,1.63774220959272,1.65479366943649,-0.0981041311564212,-0.0505981395835921,-0.047505991572829,-0.0494992866361255,-0.0583746332680853,-0.0917653283946702,0.0249210940223323,25.8,1,0.198657626954649,0.0558438434834569,1.65079881572875,2000,1000,2011009
"unpen",1.63574989137064,1.65386529911617,1.72407951557678,1.72414319488407,1.67364418287651,1.65433048025713,1.66110393982044,0.0428058204374644,-0.0743834750003257,0.11718929543779,0.120367639913559,-0.0815979096819254,0.224030172162529,0.0254798147269277,24.6,1,0.208238641960508,0.0523246981031239,1.65079881572875,2000,1000,2011009
"pen",1.52146027492713,1.53662385856378,1.43712518415474,1.43735363687847,1.6490887658299,1.63379126849884,1.64866571479373,-0.0989468458858392,-0.0669519656379492,-0.03199488024789,-0.0337633950308884,-0.0806368606980604,-0.0629659214333444,0.0257831647041978,26.4,1,0.225261800690738,0.0781021391270676,1.62704251868057,2000,1000,2011010
"unpen",1.66000895386304,1.67812427864529,1.75117586066283,1.75135579326011,1.67485207050019,1.64028917707215,1.65083176459438,0.0377268079338366,-0.0920065134057471,0.129733321339584,0.135120360093321,-0.105524452740342,0.251077931160866,0.0280186314478104,18.2,1,0.259430519169904,0.0743288116176993,1.62704251868057,2000,1000,2011010
"pen",1.25243576244552,1.27062317713225,1.1770914704098,1.17713833758114,1.3679068024666,1.37552300168121,1.38654369768601,-0.197671785481961,-0.0340658241550498,-0.163605961326911,-0.171358317137756,-0.0453808673080213,-0.322912871907857,0.0255889893464974,27.4,1,0.193333780012057,0.0518705913397593,1.39276540047748,2000,1000,2011011
"unpen",1.38040324022268,1.40740687130302,1.48415701573798,1.48416439997181,1.39843379580072,1.39032823163374,1.3909915739314,-0.0655961059857391,-0.0574707786451406,-0.0081253273405985,-0.00838679068474468,-0.0672728934626495,-0.015786304503997,0.025602268302597,27.4,1,0.179975972834183,0.0509729369171741,1.39276540047748,2000,1000,2011011
"pen",1.42417301526636,1.42924031762973,1.32852703839054,1.32846657510817,1.53129076666909,1.53712351343894,1.56953291453844,-0.122223757493925,-0.0318560961411585,-0.0903676613527667,-0.0922409323472383,-0.0470067629267442,-0.171547378456754,0.0264107759538788,22.8,1,0.289477013473927,0.0811286254447024,1.52306116875884,2000,1000,2011012
"unpen",1.57812839406967,1.58789038307246,1.66143882795429,1.66128398553956,1.56191841979352,1.55375964392595,1.57392549752385,0.0299470416213051,-0.0561505109075669,0.086097552528872,0.0864765263661239,-0.0686137050544115,0.161259938634201,0.0259726062976125,23.6,1,0.281420506086135,0.0672939521605852,1.52306116875884,2000,1000,2011012
"pen",1.5794662203827,1.59120376614347,1.48090819430478,1.48097122404012,1.70688225882224,1.70661414545891,1.71982298042006,-0.0827724056016273,-0.0729284792090437,-0.00984392639258354,-0.0104608455484074,-0.0852714728581306,-0.0193515154878712,0.028415073799239,13.8,1,0.235043627877574,0.0743250031343681,1.70532384712148,2000,1000,2011013
"unpen",1.73555449979428,1.75359843133014,1.83599804814941,1.8359371721733,1.73465229193992,1.71652566577627,1.71969309535809,0.0710373420378654,-0.101919214497031,0.172956556534896,0.180607653878335,-0.115135239869329,0.335645310865701,0.0304244295578424,10.4,1,0.235867587471158,0.0668330419163068,1.70532384712148,2000,1000,2011013
"pen",1.29134196783175,1.31628803989468,1.20998409266003,1.20989611848667,1.41131808617624,1.4242530236277,1.42541435395711,-0.199634320333064,-0.0544762442791416,-0.145158076053923,-0.154619067135951,-0.0676079703896872,-0.289763025179717,0.0282353573843119,19.6,1,0.279034723452294,0.0951825459769311,1.41253621285855,2000,1000,2011014
"unpen",1.42977558264389,1.4606014555925,1.54910988251297,1.54903854716826,1.4439550378337,1.43509247478154,1.43216768946226,-0.0578369612379577,-0.0828376862879041,0.0250007250499464,0.0264054542369392,-0.0952739717870356,0.0492853801283808,0.0293144986076776,15.4,1,0.286443390333553,0.0896352489026943,1.41253621285855,2000,1000,2011014
"pen",1.48013690711532,1.49225390319012,1.38882609936537,1.38881063326327,1.61784894202397,1.63358828752524,1.61241165385241,-0.109052184958547,-0.0525645962128297,-0.0564875887457176,-0.0591644041352407,-0.0600085237884149,-0.110642294024404,0.0241718607361002,31.8,1,0.171560801562567,0.0533114946743403,1.60928596684116,2000,1000,2011015
"unpen",1.61399883895341,1.63227569620163,1.69459012256828,1.6945351207622,1.65451357211703,1.65222291397016,1.62379600019396,0.0259997289156746,-0.0745979675624768,0.100597696478151,0.104481365137068,-0.0824352875289687,0.195115393648,0.0245264472151866,28.8,1,0.178250194620918,0.0496878258531154,1.60928596684116,2000,1000,2011015
"pen",1.51882951893683,1.52931700654542,1.43617382012574,1.43615614815877,1.62914867524213,1.63613324297333,1.67405048543079,-0.0834970350830688,-0.0505237441678553,-0.0329732909152134,-0.034414710616971,-0.0587494260583799,-0.0636867645499597,0.0242995415268627,36.6,1,0.16893151489568,0.0577146103104278,1.62870668690133,2000,1000,2011016
"unpen",1.65967578751007,1.67421340462223,1.74727716018275,1.74719889580704,1.65854915784388,1.64923059900947,1.67625280910799,0.054180500999138,-0.0748812503625428,0.129061751361681,0.132571223171618,-0.083079735855065,0.247363876811996,0.0255918248139949,30.2,1,0.187255897024796,0.0527306945131327,1.62870668690133,2000,1000,2011016
"pen",1.19053728196115,1.20195689146723,1.10210687722556,1.10206417381679,1.31256883828616,1.32160904356385,1.32588707062502,-0.215640495849378,-0.00798434664305982,-0.207656149206318,-0.21433730679096,-0.0216440812303746,-0.398040350862321,0.0254935921976848,28.2,1,0.172973672449211,0.0530206063436807,1.32093571920223,2000,1000,2011017
"unpen",1.32316751770279,1.33815165406681,1.40976438285264,1.40976215680202,1.34325236589271,1.33767464595913,1.32677658799585,-0.081472581660488,-0.0337848336344357,-0.0476877480260523,-0.0487818503899377,-0.0445630972597259,-0.0903504663143227,0.0258620426403839,26.4,1,0.167650658051652,0.0482655197039163,1.32093571920223,2000,1000,2011017
"pen",1.32904257551835,1.34652265502077,1.24683258492506,1.24681530230815,1.45156899049755,1.47342389639025,1.46395842180244,-0.174587915967805,-0.045074428190453,-0.129513487777352,-0.136656776257447,-0.0539744721632887,-0.253054886031213,0.0272821756661541,20.8,1,0.209288613046327,0.0555132384843852,1.4421047784867,2000,1000,2011018
"unpen",1.46790378052582,1.48932299897066,1.57438630189715,1.57438191630278,1.48862909373258,1.48896697304223,1.46501726398014,-0.0332351278509695,-0.0717412061646351,0.0385060783136656,0.0401920176876671,-0.0795242814905759,0.074520598857996,0.0273318459188963,20.8,1,0.21713971451836,0.0551474934335221,1.4421047784867,2000,1000,2011018
"pen",1.31098960976345,1.3316531037533,1.21901677919392,1.21889148180734,1.44593392612926,1.44810806881483,1.47108724084366,-0.180549921582372,-0.0368110444725708,-0.143738877109801,-0.150059133965842,-0.0488601271544942,-0.280908954997944,0.0273574511115398,21,1,0.176171067133495,0.0673373264382621,1.42848646432242,2000,1000,2011019
"unpen",1.45156859954113,1.48032228240326,1.54995631108075,1.54979507374174,1.48626600170672,1.47196810205888,1.47891293296214,-0.0388406987896863,-0.0648102116179959,0.0259695128283095,0.0269775985169432,-0.0753666528309543,0.0500406647467873,0.0280385179768468,19.6,1,0.172681800831953,0.0696811827841095,1.42848646432242,2000,1000,2011019
"pen",1.42567055364371,1.435493809999,1.32434026530227,1.32453584923608,1.53007121650244,1.54010151006002,1.55697459222488,-0.153130720691759,-0.0647660507084315,-0.0883646699833274,-0.0938769476839255,-0.0769711990204816,-0.175820698258528,0.0285965074449468,14.4,1,0.271955210505553,0.0973690948128034,1.54874599759103,2000,1000,2011020
"unpen",1.56774673825548,1.5843465588306,1.66096710095187,1.66112292061454,1.55030851078004,1.54781920398602,1.56129074068607,-0.00975506814608471,-0.0914420469403127,0.081686978794228,0.0861333231313129,-0.103719072125436,0.16085428423837,0.0299362808053092,10.6,1,0.267441385206442,0.0935461109625658,1.54874599759103,2000,1000,2011020
"pen",1.36410554193554,1.37844542593211,1.2738585942036,1.27380291073751,1.48949017924305,1.48910262544501,1.49415523926576,-0.171425515519915,-0.0553627942171322,-0.116062721302783,-0.122829823229217,-0.0671712138873838,-0.226227308937309,0.0270893884972345,21.8,1,0.221299161311261,0.0875364100086106,1.47988512149304,2000,1000,2011021
"unpen",1.49813932877993,1.51883078878056,1.5925282648058,1.59254553348691,1.51948826195083,1.50421897138895,1.49671420975618,-0.0351031952505516,-0.0829197705662826,0.0478165753157311,0.0502150398074078,-0.093916979465083,0.0924298175027383,0.0283312167181588,18.8,1,0.210413480211571,0.0730356812456663,1.47988512149304,2000,1000,2011021
"pen",1.30509778622776,1.3267492076892,1.21607405107752,1.21603861771987,1.45504603001936,1.46009793800567,1.45042761141806,-0.17293766509235,-0.0268664523476227,-0.146071212744728,-0.15078698162113,-0.0391281403014993,-0.284018000001808,0.025437451360261,30.6,1,0.249347540901896,0.0651189890316562,1.41853693774363,2000,1000,2011022
"unpen",1.43912934679896,1.46604170152855,1.52290862946902,1.52288485911624,1.49194346979497,1.48320754417896,1.4569423513521,-0.0388912122046459,-0.0507790235302451,0.0118878113255991,0.0121203873692165,-0.0611459420067511,0.0228933109710984,0.0258112656616296,28.2,1,0.244473533985714,0.0615218492489423,1.41853693774363,2000,1000,2011022
"pen",1.37287391300453,1.37676349019592,1.28709268927506,1.2867289777906,1.48461597178626,1.50652946710603,1.49957214079167,-0.133875961022362,-0.0218169002532453,-0.112059060769117,-0.114712151487347,-0.030549824144524,-0.213172772440407,0.023731637960636,35.8,1,0.203247584811331,0.0648155674105355,1.50425650535064,2000,1000,2011023
"unpen",1.50646949780062,1.51634014314222,1.58938194348943,1.58885469814097,1.50994669197187,1.51893456958006,1.5057354096278,0.00113824161084788,-0.046195550783991,0.0473337923948389,0.0479726507577548,-0.0537576961680243,0.0890635516978658,0.0243125284574012,34.6,1,0.192050028400899,0.0535338157772843,1.50425650535064,2000,1000,2011023
"pen",1.31870737387695,1.32151552685731,1.21728754739214,1.21721413137079,1.42997021051173,1.44940251578643,1.45522724862731,-0.176152770649981,-0.0320900184101598,-0.144062752239821,-0.149732442090925,-0.0426192560763911,-0.282878033980926,0.027621858577472,17.8,1,0.183941129817652,0.04538349890313,1.47544873383313,2000,1000,2011024
"unpen",1.46196024450872,1.46813165296576,1.54869457316151,1.54863213285929,1.45964086531341,1.46595211444882,1.45881001871494,-0.0308803510707574,-0.0560120331871689,0.0251316821164115,0.0256769560565772,-0.0640852752169598,0.0485829006767218,0.0270762279415006,19,1,0.185861129785172,0.0416239708782546,1.47544873383313,2000,1000,2011024
"pen",1.58787016551639,1.60216472394933,1.51422541089774,1.51423287166258,1.69195338505543,1.69685484893521,1.71825315596015,-0.0569737797505334,-0.0642549253780306,0.00728114562749711,0.00727381877579331,-0.0735881741951031,0.0141585907915967,0.023887357041998,38.6,1,0.18953672024772,0.0571650374886568,1.72493665331635,2000,1000,2011025
"unpen",1.72869439435471,1.74445805281017,1.82123754833292,1.82115717041657,1.71427132793876,1.70269073586004,1.71660971448617,0.0812580286026852,-0.0857554056448738,0.167013434247559,0.171742533800415,-0.0953401950207496,0.321159966695758,0.0241140214810487,37.4,1,0.180848856001463,0.0566671773230089,1.72493665331635,2000,1000,2011025
"pen",1.22609249524839,1.23943351932891,1.12234735408801,1.12245469942253,1.34476021644233,1.35573509908796,1.3595046837724,-0.231361184864923,-0.0393485987374057,-0.192012586127517,-0.204280167886519,-0.0509052250556789,-0.37752010714771,0.0259151011391175,24.8,1,0.229063809949564,0.0557273282556503,1.34294353987195,2000,1000,2011026
"unpen",1.34418479706616,1.36351447472478,1.4113912164617,1.41145787359565,1.3710542474421,1.37158023257263,1.36300017259482,-0.110538066345973,-0.0653068060803672,-0.0452312602656056,-0.0479989995606634,-0.0751611502647471,-0.0884624573203412,0.0265632854707636,23.8,1,0.219122689708899,0.0486412821618233,1.34294353987195,2000,1000,2011026
"pen",1.2929031539743,1.30910114698353,1.2143283335301,1.21433161700743,1.41616711777387,1.41606600102657,1.41595413291326,-0.175396216103245,-0.0287727284422435,-0.146623487661001,-0.152283290519576,-0.0415769290295237,-0.285747295001959,0.0239587180150423,33.8,1,0.179976275175244,0.0691803061644028,1.36781622745847,2000,1000,2011027
